"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"161","competitor_sales_b",0.153362858677632,133615386.016961,0.462533176461487,851053.41412077,0.253239636166406,133615386.016961,0.462533176461487,851053.41412077,0.253239636166406,TRUE,1,0.895269004544539,NA,NA,0.0722391770806954,NA,NA,0.0722391770806954,0.182708166429757,0,129924.407769597,0.00188434,65481090.2533626,1e-04,"4_605_3",4,605,3,1815,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"162","events",0.910930689896191,1475556.96791948,0.00510790015855691,1475556.96791948,0.439067047377721,1475556.96791948,0.00510790015855691,1475556.96791948,0.439067047377721,TRUE,1,0.895269004544539,NA,NA,0.0722391770806954,NA,NA,0.0722391770806954,0.182708166429757,0,129924.407769597,0.00188434,65481090.2533626,1e-04,"4_605_3",4,605,3,1815,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"163","tv_s",525115.702749388,4738860.19207691,0.0164043986459014,30183.8228794708,0.00898150480014846,4738860.19207691,0.0164043986459014,30183.8228794708,0.00898150480014846,TRUE,1,0.895269004544539,NA,NA,0.0722391770806954,NA,NA,0.0722391770806954,0.182708166429757,0,129924.407769597,0.00188434,65481090.2533626,1e-04,"4_605_3",4,605,3,1815,1,7774236.44,49517.4295541401,55630.8187645238,6113.38921038369,3519.819552698,0.206047362680601,0.209161840079271,0.0710824367175519,0.609559566222417,1.64052876111392,3,FALSE,0.891359556348242,0.0820885934916101,0.362407105436967,1.4252771189027,0.0806094889201521
"164","ooh_s",202724.18072297,11593256.4107123,0.040132097605126,73842.3975204606,0.021972559620192,11593256.4107123,0.040132097605126,73842.3975204606,0.021972559620192,TRUE,1,0.895269004544539,NA,NA,0.0722391770806954,NA,NA,0.0722391770806954,0.182708166429757,0,129924.407769597,0.00188434,65481090.2533626,1e-04,"4_605_3",4,605,3,1815,1,24719081.6,157446.379617834,163628.613652663,6182.23403482881,75005.8859759665,0.655151359349006,0.511698329364015,0.4763900329625,0.469000288858317,2.13219484882257,3,FALSE,0.449829292768315,0.00746610041404845,0.401095773975095,0.497765651117371,0.743298108166865
"165","print_s",221522.439235995,3546277.91170612,0.0122760651749225,22587.7573994021,0.00672121792913448,3546277.91170612,0.0122760651749225,22587.7573994021,0.00672121792913448,TRUE,1,0.895269004544539,NA,NA,0.0722391770806954,NA,NA,0.0722391770806954,0.182708166429757,0,129924.407769597,0.00188434,65481090.2533626,1e-04,"4_605_3",4,605,3,1815,1,1804904.93333333,11496.2097664544,12593.3702460861,1097.16047963174,14087.1064208741,0.0478369682055284,0.156524139430212,1.22536963982511,1.96480038710781,0.508957554447556,3,FALSE,1.99107562092416,0.0203191908550071,1.86002467192152,2.12311431372274,0.0284148557979438
"166","facebook_s",169798.863299608,1311368.66156678,0.00453953343718617,8352.66663418332,0.00248542127246516,1311368.66156678,0.00453953343718617,8352.66663418332,0.00248542127246516,TRUE,1,0.895269004544539,NA,NA,0.0722391770806954,NA,NA,0.0722391770806954,0.182708166429757,0,129924.407769597,0.00188434,65481090.2533626,1e-04,"4_605_3",4,605,3,1815,1,1002234.0659765,6383.65647118789,6409.20431754266,25.5478463547724,1418.4378858485,0.0265630827769259,0.0578806445343528,0.222198342321599,1.30844550797531,0.764265683136779,3,FALSE,1.16480680263513,0.0372273559985433,0.922992119456318,1.40500598628557,0.00457967095666917
"167","search_s",124576.921612754,1466664.92899239,0.00507711880071506,9341.81483434645,0.00277975242274056,1466664.92899239,0.00507711880071506,9341.81483434645,0.00277975242274056,TRUE,1,0.895269004544539,NA,NA,0.0722391770806954,NA,NA,0.0722391770806954,0.182708166429757,0,129924.407769597,0.00188434,65481090.2533626,1e-04,"4_605_3",4,605,3,1815,1,2429880,15476.9426751592,26668.0853414317,11191.1426662725,11536.8557191231,0.0644012269879381,0.0647350465921496,0.745422139324711,0.603595621591351,1.65673832650334,3,FALSE,0.488880784572086,0.0438714084287782,0.202546760788813,0.770586758601929,0.0102311697579019
"168","newsletter",298150.075035345,4061804.99106166,0.0140606528984947,25871.3693698195,0.00769829021026649,4061804.99106166,0.0140606528984947,25871.3693698195,0.00769829021026649,TRUE,1,0.895269004544539,NA,NA,0.0722391770806954,NA,NA,0.0722391770806954,0.182708166429757,0,129924.407769597,0.00188434,65481090.2533626,1e-04,"4_605_3",4,605,3,1815,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.110808371798146
"169","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.894111341754421,NA,NA,0.0726373341615663,NA,NA,0.0726373341615663,0.149818609708781,0,165820.170754808,0.00243258,65481090.2533626,1e-04,"4_613_3",4,613,3,1839,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"170","trend",0.449996910444644,127409430.303775,0.441067073714637,811525.033782008,0.243912227138537,127409430.303775,0.441067073714637,811525.033782008,0.243912227138537,TRUE,1,0.894111341754421,NA,NA,0.0726373341615663,NA,NA,0.0726373341615663,0.149818609708781,0,165820.170754808,0.00243258,65481090.2533626,1e-04,"4_613_3",4,613,3,1839,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"171","season",0.393944882980009,135054.422530278,0.000467532574281393,860.219251785209,0.000258547777081561,135054.422530278,0.000467532574281393,860.219251785209,0.000258547777081561,TRUE,1,0.894111341754421,NA,NA,0.0726373341615663,NA,NA,0.0726373341615663,0.149818609708781,0,165820.170754808,0.00243258,65481090.2533626,1e-04,"4_613_3",4,613,3,1839,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"172","holiday",0.770756363917722,2153120.52625505,0.00745369136025479,67285.0164454704,0.0202232063474166,2153120.52625505,0.00745369136025479,67285.0164454704,0.0202232063474166,TRUE,1,0.894111341754421,NA,NA,0.0726373341615663,NA,NA,0.0726373341615663,0.149818609708781,0,165820.170754808,0.00243258,65481090.2533626,1e-04,"4_613_3",4,613,3,1839,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"173","competitor_sales_b",0.150352205861085,130992394.102787,0.453470608949727,834346.459253421,0.250771442173799,130992394.102787,0.453470608949727,834346.459253421,0.250771442173799,TRUE,1,0.894111341754421,NA,NA,0.0726373341615663,NA,NA,0.0726373341615663,0.149818609708781,0,165820.170754808,0.00243258,65481090.2533626,1e-04,"4_613_3",4,613,3,1839,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"174","events",0.890723851732884,1442825.23411997,0.00499478494156702,1442825.23411997,0.43365601993298,1442825.23411997,0.00499478494156702,1442825.23411997,0.43365601993298,TRUE,1,0.894111341754421,NA,NA,0.0726373341615663,NA,NA,0.0726373341615663,0.149818609708781,0,165820.170754808,0.00243258,65481090.2533626,1e-04,"4_613_3",4,613,3,1839,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"175","tv_s",606884.536534489,4690222.7002832,0.0162366537276839,29874.0299381096,0.00897894811925788,4690222.7002832,0.0162366537276839,29874.0299381096,0.00897894811925788,TRUE,1,0.894111341754421,NA,NA,0.0726373341615663,NA,NA,0.0726373341615663,0.149818609708781,0,165820.170754808,0.00243258,65481090.2533626,1e-04,"4_613_3",4,613,3,1839,1,7774236.44,49517.4295541401,55522.3806034594,6004.95104931929,4013.45383253561,0.206047362680601,0.208732383928416,0.0810513362400502,0.603303325861183,1.6575410032301,2,FALSE,0.666457122679765,0.0466533370663812,0.368867825900394,0.962754786604635,0.0830610379861377
"176","ooh_s",211825.329342333,11975535.7254913,0.0414570137078072,76277.2976145941,0.0229259292896716,11975535.7254913,0.0414570137078072,76277.2976145941,0.0229259292896716,TRUE,1,0.894111341754421,NA,NA,0.0726373341615663,NA,NA,0.0726373341615663,0.149818609708781,0,165820.170754808,0.00243258,65481090.2533626,1e-04,"4_613_3",4,613,3,1839,1,24719081.6,157446.379617834,163879.165511666,6432.78589383131,77046.6349504671,0.655151359349006,0.532955955513748,0.489351582027357,0.484465236988872,2.06413159015364,2,FALSE,0.471295534161854,0.00747469627502831,0.423317348027269,0.518468626201596,0.743903834618448
"177","print_s",205107.065842926,2928252.07739059,0.0101370485041342,18651.2871171375,0.00560583690011386,2928252.07739059,0.0101370485041342,18651.2871171375,0.00560583690011386,TRUE,1,0.894111341754421,NA,NA,0.0726373341615663,NA,NA,0.0726373341615663,0.149818609708781,0,165820.170754808,0.00243258,65481090.2533626,1e-04,"4_613_3",4,613,3,1839,1,1804904.93333333,11496.2097664544,12667.6183181336,1171.40855167922,3632.74917146807,0.0478369682055284,0.130318126859982,0.315995379804946,1.62238576853056,0.616376215445806,2,FALSE,1.61611141538079,0.0133917510064001,1.53014572605212,1.70061984009851,0.00454553262364533
"178","facebook_s",162989.25943051,1080244.45499502,0.00373959964757018,6880.53792990459,0.00206801670993802,1080244.45499502,0.00373959964757018,6880.53792990459,0.00206801670993802,TRUE,1,0.894111341754421,NA,NA,0.0726373341615663,NA,NA,0.0726373341615663,0.149818609708781,0,165820.170754808,0.00243258,65481090.2533626,1e-04,"4_613_3",4,613,3,1839,1,1002234.0659765,6383.65647118789,6383.66181967999,0.00534849209816457,1315.81769551877,0.0265630827769259,0.0480749027765671,0.206122886069701,1.07783649714851,0.927784504092751,2,FALSE,1.23640357786096,0.0562299957893701,0.878980493376587,1.59477626276058,2.25309522846689e-06
"179","search_s",131220.249925358,1795773.94685017,0.00621662586436287,11438.0506168801,0.00343782420005537,1795773.94685017,0.00621662586436287,11438.0506168801,0.00343782420005537,TRUE,1,0.894111341754421,NA,NA,0.0726373341615663,NA,NA,0.0726373341615663,0.149818609708781,0,165820.170754808,0.00243258,65481090.2533626,1e-04,"4_613_3",4,613,3,1839,1,2429880,15476.9426751592,19885.0974165945,4408.15474143524,8951.41003607833,0.0644012269879381,0.0799186309212872,0.578370691418629,0.739038119927803,1.35311017528797,2,FALSE,0.737059335062926,0.0156927252742647,0.637379084589563,0.837144106865226,0.00107534359052984
"180","newsletter",308551.890979251,4263484.29569484,0.014759367007975,27155.9509279926,0.00816200141114903,4263484.29569484,0.014759367007975,27155.9509279926,0.00816200141114903,TRUE,1,0.894111341754421,NA,NA,0.0726373341615663,NA,NA,0.0726373341615663,0.149818609708781,0,165820.170754808,0.00243258,65481090.2533626,1e-04,"4_613_3",4,613,3,1839,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.0977827672615389
"181","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.897218202352659,NA,NA,0.0715637811451833,NA,NA,0.0715637811451833,0.199222019432067,0,141196.504945166,0.0020565,65481090.2533626,1e-04,"4_617_2",4,617,2,1850,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"182","trend",0.438385424477071,124121823.705217,0.429680128195322,790584.864364437,0.236009986939478,124121823.705217,0.429680128195322,790584.864364437,0.236009986939478,TRUE,1,0.897218202352659,NA,NA,0.0715637811451833,NA,NA,0.0715637811451833,0.199222019432067,0,141196.504945166,0.0020565,65481090.2533626,1e-04,"4_617_2",4,617,2,1850,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"183","season",0.381923280353632,130933.108430924,0.000453259170194154,833.968843509072,0.000248961224450886,130933.108430924,0.000453259170194154,833.968843509072,0.000248961224450886,TRUE,1,0.897218202352659,NA,NA,0.0715637811451833,NA,NA,0.0715637811451833,0.199222019432067,0,141196.504945166,0.0020565,65481090.2533626,1e-04,"4_617_2",4,617,2,1850,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"184","holiday",0.757102871055825,2114979.27032484,0.00732155342933002,66093.1021976512,0.019730496863227,2114979.27032484,0.00732155342933002,66093.1021976512,0.019730496863227,TRUE,1,0.897218202352659,NA,NA,0.0715637811451833,NA,NA,0.0715637811451833,0.199222019432067,0,141196.504945166,0.0020565,65481090.2533626,1e-04,"4_617_2",4,617,2,1850,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"185","competitor_sales_b",0.152425070201455,132798350.064925,0.459716191534061,845849.363470862,0.252507866294669,132798350.064925,0.459716191534061,845849.363470862,0.252507866294669,TRUE,1,0.897218202352659,NA,NA,0.0715637811451833,NA,NA,0.0715637811451833,0.199222019432067,0,141196.504945166,0.0020565,65481090.2533626,1e-04,"4_617_2",4,617,2,1850,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"186","events",0.905385883034245,1466575.29841195,0.00507693364002076,1466575.29841195,0.43781057875706,1466575.29841195,0.00507693364002076,1466575.29841195,0.43781057875706,TRUE,1,0.897218202352659,NA,NA,0.0715637811451833,NA,NA,0.0715637811451833,0.199222019432067,0,141196.504945166,0.0020565,65481090.2533626,1e-04,"4_617_2",4,617,2,1850,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"187","tv_s",540989.328352697,6386968.6302164,0.022110160952264,40681.3288548815,0.0121444266447471,6386968.6302164,0.022110160952264,40681.3288548815,0.0121444266447471,TRUE,1,0.897218202352659,NA,NA,0.0715637811451833,NA,NA,0.0715637811451833,0.199222019432067,0,141196.504945166,0.0020565,65481090.2533626,1e-04,"4_617_2",4,617,2,1850,1,7774236.44,49517.4295541401,54927.5694931769,5410.13993903677,11232.3720224274,0.206047362680601,0.265518244551369,0.226836734530948,0.82155574756566,1.21720285320027,2,TRUE,0.666457122679765,0.0466533370663812,0.368867825900394,0.962754786604635,0.122030193636015
"188","ooh_s",204045.451885946,11631153.8940337,0.0402642786502812,74083.7827645459,0.0221159212512166,11631153.8940337,0.0402642786502812,74083.7827645459,0.0221159212512166,TRUE,1,0.897218202352659,NA,NA,0.0715637811451833,NA,NA,0.0715637811451833,0.199222019432067,0,141196.504945166,0.0020565,65481090.2533626,1e-04,"4_617_2",4,617,2,1850,1,24719081.6,157446.379617834,163413.49697695,5967.11735911519,75536.8899819624,0.655151359349006,0.483528844879581,0.479762635160689,0.470533415530847,2.12524757433395,2,TRUE,0.471295534161854,0.00747469627502831,0.423317348027269,0.518468626201596,0.739856394127137
"189","print_s",205692.41147507,2971881.26729319,0.0102879436169463,18929.1800464534,0.00565084880435951,2971881.26729319,0.0102879436169463,18929.1800464534,0.00565084880435951,TRUE,1,0.897218202352659,NA,NA,0.0715637811451833,NA,NA,0.0715637811451833,0.199222019432067,0,141196.504945166,0.0020565,65481090.2533626,1e-04,"4_617_2",4,617,2,1850,1,1804904.93333333,11496.2097664544,12671.2849665469,1175.07520009251,4414.45866855581,0.0478369682055284,0.123546668661194,0.383992529558488,1.64655833800878,0.607327403418527,2,TRUE,1.61611141538079,0.0133917510064001,1.53014572605212,1.70061984009851,0.00603222253775342
"190","facebook_s",153635.634607998,1373040.32956699,0.00475313790286258,8745.47980615918,0.00261075144221284,1373040.32956699,0.00475313790286258,8745.47980615918,0.00261075144221284,TRUE,1,0.897218202352659,NA,NA,0.0715637811451833,NA,NA,0.0715637811451833,0.199222019432067,0,141196.504945166,0.0020565,65481090.2533626,1e-04,"4_617_2",4,617,2,1850,1,1002234.0659765,6383.65647118789,6390.91220173901,7.25573055111454,1258.27615836818,0.0265630827769259,0.0570798573019622,0.197109002347996,1.36997970452063,0.729937820757653,2,TRUE,1.23640357786096,0.0562299957893701,0.878980493376587,1.59477626276058,0.000912728741418555
"191","search_s",119372.08891444,1691681.91479013,0.00585619901733834,10775.0440432493,0.00321662874986094,1691681.91479013,0.00585619901733834,10775.0440432493,0.00321662874986094,TRUE,1,0.897218202352659,NA,NA,0.0715637811451833,NA,NA,0.0715637811451833,0.199222019432067,0,141196.504945166,0.0020565,65481090.2533626,1e-04,"4_617_2",4,617,2,1850,1,2429880,15476.9426751592,26840.2189598938,11363.2762847346,14122.6641871368,0.0644012269879381,0.0703263846058935,0.912497027581809,0.696199777268891,1.43636931905218,2,TRUE,0.737059335062926,0.0156927252742647,0.637379084589563,0.837144106865226,0.0122870086439466
"192","newsletter",311868.912988766,4182903.60177557,0.0144802138913792,26642.6981004813,0.00795353302871797,4182903.60177557,0.0144802138913792,26642.6981004813,0.00795353302871797,TRUE,1,0.897218202352659,NA,NA,0.0715637811451833,NA,NA,0.0715637811451833,0.199222019432067,0,141196.504945166,0.0020565,65481090.2533626,1e-04,"4_617_2",4,617,2,1850,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,0.104748337686633
"193","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.895054645170095,NA,NA,0.0723130674759924,NA,NA,0.0723130674759924,0.1742750089318,0,146778.209662971,0.00214175,65481090.2533626,1e-04,"4_621_1",4,621,1,1861,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"194","trend",0.446998324594073,126560428.663829,0.438128387900976,806117.38002439,0.241169285201347,126560428.663829,0.438128387900976,806117.38002439,0.241169285201347,TRUE,1,0.895054645170095,NA,NA,0.0723130674759924,NA,NA,0.0723130674759924,0.1742750089318,0,146778.209662971,0.00214175,65481090.2533626,1e-04,"4_621_1",4,621,1,1861,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"195","season",0.391790566984373,134315.867683373,0.000464976258368627,855.515080785813,0.000255947788280963,134315.867683373,0.000464976258368627,855.515080785813,0.000255947788280963,TRUE,1,0.895054645170095,NA,NA,0.0723130674759924,NA,NA,0.0723130674759924,0.1742750089318,0,146778.209662971,0.00214175,65481090.2533626,1e-04,"4_621_1",4,621,1,1861,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"196","holiday",0.76816083953928,2145869.88639369,0.00742859773703988,67058.4339498028,0.0200621336087635,2145869.88639369,0.00742859773703988,67058.4339498028,0.0200621336087635,TRUE,1,0.895054645170095,NA,NA,0.0723130674759924,NA,NA,0.0723130674759924,0.1742750089318,0,146778.209662971,0.00214175,65481090.2533626,1e-04,"4_621_1",4,621,1,1861,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"197","competitor_sales_b",0.152018721309595,132444323.904279,0.45849732599239,843594.419772475,0.252381437564611,132444323.904279,0.45849732599239,843594.419772475,0.252381437564611,TRUE,1,0.895054645170095,NA,NA,0.0723130674759924,NA,NA,0.0723130674759924,0.1742750089318,0,146778.209662971,0.00214175,65481090.2533626,1e-04,"4_621_1",4,621,1,1861,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"198","events",0.900416476580464,1458525.68234277,0.00504914144700302,1458525.68234277,0.436352825252038,1458525.68234277,0.00504914144700302,1458525.68234277,0.436352825252038,TRUE,1,0.895054645170095,NA,NA,0.0723130674759924,NA,NA,0.0723130674759924,0.1742750089318,0,146778.209662971,0.00214175,65481090.2533626,1e-04,"4_621_1",4,621,1,1861,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"199","tv_s",502977.648940271,4938485.22449506,0.0170961065233749,31455.3199012424,0.00941061091640628,4938485.22449506,0.0170961065233749,31455.3199012424,0.00941061091640628,TRUE,1,0.895054645170095,NA,NA,0.0723130674759924,NA,NA,0.0723130674759924,0.1742750089318,0,146778.209662971,0.00214175,65481090.2533626,1e-04,"4_621_1",4,621,1,1861,1,7774236.44,49517.4295541401,55145.9909154079,5628.56136126781,3935.63603747416,0.206047362680601,0.226635208423072,0.0794798129246816,0.63523733328788,1.57421478177955,2,FALSE,0.666457122679765,0.0466533370663812,0.368867825900394,0.962754786604635,0.0772646493410039
"200","ooh_s",202181.408409918,11039806.7246853,0.038217733410752,70317.2402846197,0.0210370834285449,11039806.7246853,0.038217733410752,70317.2402846197,0.0210370834285449,TRUE,1,0.895054645170095,NA,NA,0.0723130674759924,NA,NA,0.0723130674759924,0.1742750089318,0,146778.209662971,0.00214175,65481090.2533626,1e-04,"4_621_1",4,621,1,1861,1,24719081.6,157446.379617834,163618.505393337,6172.12577550299,71145.4340787789,0.655151359349006,0.506634885853141,0.451870879797099,0.446610715694441,2.23908644566462,2,FALSE,0.471295534161854,0.00747469627502831,0.423317348027269,0.518468626201596,0.733235102974107
"201","print_s",219380.377030956,2838545.03086142,0.00982650873962371,18079.9046551683,0.00540903569411135,2838545.03086142,0.00982650873962371,18079.9046551683,0.00540903569411135,TRUE,1,0.895054645170095,NA,NA,0.0723130674759924,NA,NA,0.0723130674759924,0.1742750089318,0,146778.209662971,0.00214175,65481090.2533626,1e-04,"4_621_1",4,621,1,1861,1,1804904.93333333,11496.2097664544,12540.4661636682,1044.25639721387,3845.5867427749,0.0478369682055284,0.130265499529429,0.33450909655426,1.57268395605698,0.635855663274644,2,FALSE,1.61611141538079,0.0133917510064001,1.53014572605212,1.70061984009851,0.00419793938943517
